mkt_ccode,dep_airport,cancel_code,arr_airport,day_week_name,month__name,route,mkt_fl_no,date,dep_delay_time_actual,arr_delay_time_actual,mins_late_delay_code_e_carrier,mins_late_delay_code_f_weather,mins_late_delay_code_g_nas,mins_late_delay_code_h_security,mins_late_delay_code_i_late_arr_flight,delay
G4,FLL,0,GSP,Mon,Jul,FLL-GSP,979,7/4/22,-5,-13,0,0,0,0,0,0
G4,CKB,B,SFB,Fri,Feb,CKB-SFB,2368,2/4/22,0,0,0,0,0,0,0,0
G4,PVD,B,PGD,Thu,Sep,PVD-PGD,953,9/29/22,0,0,0,0,0,0,0,0
G4,AZA,0,RFD,Wed,Mar,AZA-RFD,1275,3/16/22,-2,-1,0,0,0,0,0,0
G4,PIE,0,MLI,Wed,Mar,PIE-MLI,2022,3/30/22,9,0,0,0,0,0,0,0
G4,FLL,0,ATW,Thu,May,FLL-ATW,2893,5/5/22,-5,2,0,0,0,0,0,1
G4,MFE,0,LAS,Sat,Jul,MFE-LAS,99,7/16/22,37,28,9,0,0,0,19,1
G4,SNA,0,LAS,Fri,May,SNA-LAS,26,5/20/22,114,118,0,0,118,0,0,1
G4,BOS,0,ORF,Fri,Aug,BOS-ORF,2415,8/12/22,3,6,0,0,0,0,0,1
G4,MRY,0,LAS,Mon,May,MRY-LAS,109,5/23/22,37,35,10,0,11,0,14,1
G4,SWF,0,PGD,Mon,Feb,SWF-PGD,1674,2/7/22,27,50,0,0,39,0,11,1
G4,SCE,0,PIE,Thu,May,SCE-PIE,1996,5/19/22,28,28,12,0,0,0,16,1
G4,GRR,0,SFB,Thu,Feb,GRR-SFB,1044,2/10/22,17,22,0,0,5,0,17,1
G4,BIS,0,LAS,Thu,Jul,BIS-LAS,41,7/28/22,11,10,0,0,0,0,0,1
G4,BNA,0,JAX,Thu,Aug,BNA-JAX,658,8/11/22,9,23,9,0,14,0,0,1
G4,CVG,0,LAS,Fri,Apr,CVG-LAS,717,4/15/22,12,36,0,0,24,0,12,1
G4,SNA,0,PVU,Tue,Aug,SNA-PVU,1277,8/9/22,-10,-12,0,0,0,0,0,0
G4,PBI,0,AVL,Sun,Jul,PBI-AVL,471,7/31/22,3,3,0,0,0,0,0,1
G4,RIC,0,BNA,Sun,Apr,RIC-BNA,634,4/24/22,0,0,0,0,0,0,0,0
G4,GRR,0,SFB,Thu,Jan,GRR-SFB,1012,1/27/22,0,-6,0,0,0,0,0,0
G4,BOS,0,VPS,Fri,Mar,BOS-VPS,2703,3/11/22,23,56,0,23,33,0,0,1
G4,TYS,B,PGD,Fri,Mar,TYS-PGD,2663,3/11/22,0,0,0,0,0,0,0,0
G4,MYR,0,CVG,Fri,May,MYR-CVG,761,5/6/22,48,48,18,0,0,0,30,1
G4,PIE,0,CVG,Thu,May,PIE-CVG,761,5/19/22,-3,2,0,0,0,0,0,1
G4,PIE,0,SGF,Thu,May,PIE-SGF,2044,5/12/22,-7,-20,0,0,0,0,0,0
G4,LAS,0,MLI,Sun,Jun,LAS-MLI,258,6/12/22,11,33,6,0,22,0,5,1
G4,AVL,0,MDW,Fri,Sep,AVL-MDW,1878,9/16/22,11,6,0,0,0,0,0,1
G4,FAR,0,BNA,Thu,Jan,FAR-BNA,576,1/13/22,-15,-26,0,0,0,0,0,0
G4,EYW,0,IND,Sat,Jun,EYW-IND,2317,6/11/22,-3,-11,0,0,0,0,0,0
G4,SFB,0,ALB,Thu,Jun,SFB-ALB,2466,6/2/22,-13,-13,0,0,0,0,0,0
G4,BNA,0,BZN,Fri,Jun,BNA-BZN,597,6/10/22,8,11,0,0,0,0,0,1
G4,PIE,0,CAK,Mon,Jun,PIE-CAK,1981,6/27/22,24,3,0,0,0,0,0,1
G4,VPS,0,ICT,Sun,Jul,VPS-ICT,2711,7/10/22,42,38,0,0,0,0,38,1
G4,CKB,0,PIE,Mon,Apr,CKB-PIE,1881,4/18/22,116,112,9,0,0,0,103,1
G4,SRQ,0,AVL,Thu,Jul,SRQ-AVL,451,7/14/22,37,32,0,0,0,0,32,1
G4,FSD,0,LAS,Mon,Jun,FSD-LAS,71,6/27/22,0,0,0,0,0,0,0,0
G4,PIE,0,MDT,Fri,Jun,PIE-MDT,1935,6/3/22,-3,-4,0,0,0,0,0,0
G4,BGR,0,SFB,Mon,Jan,BGR-SFB,2370,1/10/22,8,40,0,0,40,0,0,1
G4,SFB,0,MLI,Sun,Jul,SFB-MLI,2307,7/24/22,-14,0,0,0,0,0,0,0
G4,MEM,0,LAX,Mon,Aug,MEM-LAX,1427,8/8/22,77,74,0,0,25,0,49,1
G4,VPS,A,PIA,Sun,Jun,VPS-PIA,2750,6/12/22,0,0,0,0,0,0,0,0
G4,IAD,0,BNA,Thu,May,IAD-BNA,622,5/19/22,-10,-21,0,0,0,0,0,0
G4,SNA,0,AZA,Fri,Jul,SNA-AZA,1294,7/8/22,18,11,0,0,0,0,0,1
G4,SCK,0,LAS,Mon,Feb,SCK-LAS,63,2/7/22,-17,-10,0,0,0,0,0,0
G4,IND,0,VPS,Sat,Jun,IND-VPS,1137,6/4/22,34,30,18,0,0,0,12,1
G4,SNA,0,FSD,Fri,Apr,SNA-FSD,1178,4/22/22,7,-5,0,0,0,0,0,0
G4,ORF,0,LCK,Sat,Jun,ORF-LCK,2180,6/11/22,-3,-9,0,0,0,0,0,0
G4,LAX,0,CVG,Mon,Apr,LAX-CVG,722,4/25/22,-6,-11,0,0,0,0,0,0
G4,PIA,B,PGD,Fri,Sep,PIA-PGD,873,9/30/22,0,0,0,0,0,0,0,0
G4,BLV,0,VPS,Thu,Jan,BLV-VPS,1562,1/6/22,-15,-1,0,0,0,0,0,0
G4,FLL,0,BGR,Sun,May,FLL-BGR,891,5/1/22,0,11,0,0,0,0,0,1
G4,PGD,0,PSM,Wed,Mar,PGD-PSM,1655,3/2/22,0,5,0,0,0,0,0,1
G4,SCK,0,LAS,Sat,Jan,SCK-LAS,61,1/8/22,36,34,0,0,0,6,28,1
G4,HGR,0,SFB,Fri,Mar,HGR-SFB,2464,3/4/22,24,17,0,0,14,0,3,1
G4,AZA,0,SMX,Thu,Mar,AZA-SMX,1188,3/3/22,-8,-20,0,0,0,0,0,0
G4,MDT,0,PIE,Mon,Feb,MDT-PIE,1925,2/28/22,46,41,41,0,0,0,0,1
G4,PIA,0,BNA,Fri,Mar,PIA-BNA,632,3/4/22,-12,-18,0,0,0,0,0,0
G4,SFB,0,SGF,Fri,Apr,SFB-SGF,2366,4/1/22,9,12,0,0,0,0,0,1
G4,MFR,0,LAS,Mon,May,MFR-LAS,12,5/23/22,17,7,0,0,0,0,0,1
G4,PIE,0,AVL,Sat,Jun,PIE-AVL,461,6/11/22,-5,-15,0,0,0,0,0,0
G4,AZA,0,RAP,Sat,Mar,AZA-RAP,1391,3/12/22,10,23,0,0,23,0,0,1
G4,FSD,0,SNA,Mon,Jan,FSD-SNA,1256,1/31/22,0,23,0,0,23,0,0,1
G4,LAS,0,SNA,Fri,Sep,LAS-SNA,96,9/23/22,-7,0,0,0,0,0,0,0
G4,SBN,0,SRQ,Fri,May,SBN-SRQ,2560,5/6/22,38,52,0,0,14,0,38,1
G4,JAX,0,PIT,Mon,May,JAX-PIT,2125,5/2/22,-6,0,0,0,0,0,0,0
G4,DSM,0,PGD,Sat,Feb,DSM-PGD,816,2/19/22,-3,34,0,0,34,0,0,1
G4,MDT,0,SFB,Wed,Apr,MDT-SFB,2381,4/6/22,34,32,0,0,1,0,31,1
G4,CVG,0,MSY,Sun,May,CVG-MSY,718,5/29/22,110,97,0,0,0,0,97,1
G4,RFD,0,SRQ,Thu,Jan,RFD-SRQ,2550,1/6/22,11,11,0,0,0,0,0,1
G4,VPS,B,ICT,Thu,May,VPS-ICT,2713,5/26/22,0,0,0,0,0,0,0,0
G4,DAY,0,PIE,Fri,Jul,DAY-PIE,1914,7/15/22,34,82,34,48,0,0,0,1
G4,BLV,0,PIE,Fri,Mar,BLV-PIE,2610,3/4/22,15,9,0,0,0,0,0,1
G4,FLL,0,CVG,Mon,Feb,FLL-CVG,684,2/7/22,5,-5,0,0,0,0,0,0
G4,LAS,0,FAT,Sat,Sep,LAS-FAT,7,9/17/22,-10,-21,0,0,0,0,0,0
G4,HTS,0,MYR,Mon,Jun,HTS-MYR,1866,6/6/22,-4,-1,0,0,0,0,0,0
G4,SYR,0,PIE,Thu,Jun,SYR-PIE,1933,6/2/22,47,45,6,0,0,0,39,1
G4,LAX,0,MEM,Mon,May,LAX-MEM,1447,5/30/22,-4,-13,0,0,0,0,0,0
G4,AVL,0,BOS,Fri,Apr,AVL-BOS,442,4/1/22,-3,-14,0,0,0,0,0,0
G4,LAS,0,FAT,Thu,Jun,LAS-FAT,66,6/9/22,-3,9,0,0,0,0,0,1
G4,SAT,0,LAS,Fri,May,SAT-LAS,87,5/6/22,14,9,0,0,0,0,0,1
G4,SFB,0,SGF,Mon,May,SFB-SGF,2357,5/16/22,-14,-18,0,0,0,0,0,0
G4,PGD,0,CID,Wed,May,PGD-CID,1609,5/18/22,-9,0,0,0,0,0,0,0
G4,MFE,0,LAS,Sun,Apr,MFE-LAS,67,4/10/22,-13,-23,0,0,0,0,0,0
G4,EUG,0,AZA,Thu,Feb,EUG-AZA,1204,2/24/22,50,63,0,5,13,0,45,1
G4,EYW,0,SFB,Mon,May,EYW-SFB,2251,5/16/22,-7,-18,0,0,0,0,0,0
G4,PGD,0,MSP,Mon,Jan,PGD-MSP,1710,1/3/22,24,45,24,0,21,0,0,1
G4,LAS,0,BLV,Fri,Sep,LAS-BLV,1637,9/23/22,-12,-11,0,0,0,0,0,0
G4,FAR,0,AZA,Mon,Jan,FAR-AZA,1182,1/3/22,43,51,19,0,8,0,24,1
G4,PIE,0,IND,Wed,Jul,PIE-IND,1142,7/6/22,49,42,0,42,0,0,0,1
G4,DSM,0,PDX,Thu,Apr,DSM-PDX,871,4/14/22,-5,-1,0,0,0,0,0,0
G4,BNA,0,EYW,Wed,Mar,BNA-EYW,576,3/16/22,63,67,63,0,4,0,0,1
G4,JAX,0,IND,Sun,May,JAX-IND,1092,5/8/22,-1,-5,0,0,0,0,0,0
G4,GSP,0,SFB,Thu,Aug,GSP-SFB,1301,8/18/22,44,64,0,0,20,0,44,1
G4,PIE,0,AVL,Sat,May,PIE-AVL,507,5/7/22,-8,-4,0,0,0,0,0,0
G4,PIE,0,ABE,Thu,Mar,PIE-ABE,314,3/10/22,-16,-21,0,0,0,0,0,0
G4,LAS,0,AUS,Wed,Mar,LAS-AUS,299,3/16/22,-8,-15,0,0,0,0,0,0
G4,PGD,0,AVL,Fri,Aug,PGD-AVL,472,8/5/22,49,49,0,4,0,0,45,1
G4,MYR,0,BLV,Sun,Jul,MYR-BLV,2691,7/10/22,20,13,0,0,0,0,0,1
G4,PGD,0,CVG,Tue,Aug,PGD-CVG,1716,8/16/22,-19,-18,0,0,0,0,0,0
G4,LAS,0,XNA,Mon,Jan,LAS-XNA,302,1/17/22,-11,-18,0,0,0,0,0,0
G4,CVG,0,PBI,Thu,Sep,CVG-PBI,424,9/22/22,-2,-15,0,0,0,0,0,0
G4,FNT,A,PGD,Sat,Mar,FNT-PGD,2861,3/19/22,0,0,0,0,0,0,0,0
G4,SGF,0,LAS,Fri,Sep,SGF-LAS,99,9/16/22,51,48,7,0,0,0,41,1
G4,PIE,0,GRR,Fri,Feb,PIE-GRR,1030,2/18/22,22,22,0,4,0,0,18,1
G4,SFB,0,DSM,Sat,Aug,SFB-DSM,833,8/13/22,18,23,0,0,5,0,18,1
G4,SFB,0,ABE,Sun,Mar,SFB-ABE,352,3/20/22,0,12,0,0,0,0,0,1
G4,LAS,0,GRR,Sun,Jun,LAS-GRR,86,6/5/22,-8,-7,0,0,0,0,0,0
G4,PSM,0,MYR,Sat,Jul,PSM-MYR,2643,7/2/22,16,39,0,0,25,0,14,1
G4,MEM,0,LAS,Thu,Jan,MEM-LAS,40,1/20/22,13,5,0,0,0,0,0,1
G4,PGD,0,BNA,Mon,Feb,PGD-BNA,611,2/7/22,28,27,0,0,0,0,27,1
G4,PIE,0,ALB,Mon,May,PIE-ALB,1966,5/2/22,-17,-12,0,0,0,0,0,0
G4,SRQ,0,FWA,Fri,Jun,SRQ-FWA,2558,6/17/22,4,5,0,0,0,0,0,1
G4,LAS,0,FAR,Mon,Feb,LAS-FAR,19,2/21/22,6,19,6,0,13,0,0,1
G4,SFB,0,IAG,Mon,May,SFB-IAG,2379,5/9/22,-4,13,0,0,0,0,0,1
G4,SRQ,0,MDT,Wed,Feb,SRQ-MDT,2529,2/9/22,-11,-30,0,0,0,0,0,0
G4,GTF,0,LAS,Fri,Feb,GTF-LAS,159,2/25/22,13,5,0,0,0,0,0,1
G4,SFB,0,GRR,Sat,May,SFB-GRR,1025,5/7/22,-3,-9,0,0,0,0,0,0
G4,PGD,0,SBN,Sat,Feb,PGD-SBN,1681,2/5/22,42,30,30,0,0,0,0,1
G4,SGF,0,AZA,Wed,Mar,SGF-AZA,1197,3/9/22,3,9,0,0,0,0,0,1
G4,SFB,0,BLV,Thu,Jul,SFB-BLV,2233,7/21/22,15,19,0,0,4,0,15,1
G4,SFB,0,EYW,Wed,Mar,SFB-EYW,3721,3/9/22,-6,-7,0,0,0,0,0,0
G4,SFB,0,TUL,Wed,May,SFB-TUL,2502,5/25/22,-13,-22,0,0,0,0,0,0
G4,CVG,0,VPS,Wed,May,CVG-VPS,779,5/25/22,2,5,0,0,0,0,0,1
G4,CKB,0,PIE,Mon,Mar,CKB-PIE,1881,3/28/22,-9,-15,0,0,0,0,0,0
G4,BOS,0,VPS,Fri,Apr,BOS-VPS,2703,4/22/22,22,12,0,0,0,0,0,1
G4,AZA,0,BZN,Mon,Apr,AZA-BZN,1406,4/11/22,-1,-4,0,0,0,0,0,0
G4,CVG,0,SAV,Sat,Jul,CVG-SAV,2204,7/9/22,39,39,0,0,0,0,39,1
G4,RIC,0,PGD,Thu,Jan,RIC-PGD,1590,1/20/22,-14,2,0,0,0,0,0,1
G4,SFB,B,TYS,Thu,Sep,SFB-TYS,1409,9/29/22,0,0,0,0,0,0,0,0
G4,PIT,0,MLB,Thu,Sep,PIT-MLB,2741,9/8/22,-11,-27,0,0,0,0,0,0
G4,MEM,0,LAX,Fri,Sep,MEM-LAX,769,9/23/22,-5,-19,0,0,0,0,0,0
G4,AZA,0,CID,Fri,Mar,AZA-CID,1287,3/25/22,-9,1,0,0,0,0,0,1
G4,PIE,0,MEM,Thu,May,PIE-MEM,1839,5/12/22,-5,-12,0,0,0,0,0,0
G4,FNT,0,PIE,Wed,Mar,FNT-PIE,2858,3/30/22,9,42,9,0,33,0,0,1
G4,PGD,0,TYS,Mon,Jun,PGD-TYS,2660,6/20/22,28,33,0,0,5,0,28,1
G4,IND,0,VPS,Sat,Jul,IND-VPS,1137,7/9/22,4,8,0,0,0,0,0,1
G4,LAS,0,SCK,Thu,May,LAS-SCK,20,5/19/22,181,178,33,0,0,0,145,1
G4,CID,0,BNA,Fri,Jun,CID-BNA,598,6/10/22,-18,-11,0,0,0,0,0,0
G4,LAS,0,OKC,Sun,Jul,LAS-OKC,116,7/3/22,0,1,0,0,0,0,0,1
G4,GRI,0,AZA,Wed,Mar,GRI-AZA,1236,3/2/22,31,32,0,0,1,0,31,1
G4,AUS,0,SDF,Mon,Feb,AUS-SDF,2792,2/21/22,-7,-14,0,0,0,0,0,0
G4,PIA,0,SRQ,Thu,Jun,PIA-SRQ,2600,6/30/22,10,52,0,0,42,0,10,1
G4,BLV,0,VPS,Mon,Jun,BLV-VPS,6704,6/13/22,21,18,18,0,0,0,0,1
G4,SAV,0,LCK,Thu,Aug,SAV-LCK,2804,8/25/22,41,40,40,0,0,0,0,1
G4,BNA,0,PIT,Mon,May,BNA-PIT,2102,5/23/22,25,33,8,0,8,0,17,1
G4,FLL,A,CVG,Sun,Jun,FLL-CVG,702,6/12/22,0,0,0,0,0,0,0,0
G4,CVG,0,DEN,Mon,Mar,CVG-DEN,678,3/28/22,-1,2,0,0,0,0,0,1
G4,LAX,0,GRR,Sun,Apr,LAX-GRR,1019,4/3/22,17,-1,0,0,0,0,0,0
G4,SFB,0,GRR,Sun,Sep,SFB-GRR,2204,9/25/22,93,106,29,0,13,0,64,1
G4,LAS,0,BIS,Sun,May,LAS-BIS,4,5/15/22,3,-3,0,0,0,0,0,0
G4,PSC,0,SAN,Fri,Jun,PSC-SAN,206,6/10/22,110,108,21,0,0,0,87,1
G4,FAT,0,LAS,Tue,Feb,FAT-LAS,23,2/22/22,81,102,0,0,74,0,28,1
G4,ALB,0,PIE,Fri,Apr,ALB-PIE,1802,4/29/22,109,98,0,0,0,0,98,1
G4,FWA,0,SRQ,Mon,May,FWA-SRQ,2539,5/9/22,0,-3,0,0,0,0,0,0
G4,DSM,0,PIE,Wed,Jun,DSM-PIE,841,6/29/22,55,133,0,78,55,0,0,1
G4,AZA,0,BIL,Thu,Sep,AZA-BIL,637,9/8/22,-11,-19,0,0,0,0,0,0
G4,XNA,A,AUS,Mon,Mar,XNA-AUS,2800,3/14/22,0,0,0,0,0,0,0,0
G4,AMA,0,AZA,Thu,Mar,AMA-AZA,1326,3/17/22,-5,-9,0,0,0,0,0,0
G4,CVG,0,FLL,Mon,May,CVG-FLL,726,5/2/22,-6,-19,0,0,0,0,0,0
G4,SRQ,0,ABE,Sat,Apr,SRQ-ABE,2583,4/16/22,37,22,0,0,22,0,0,1
G4,PIT,0,AUS,Fri,Jul,PIT-AUS,2051,7/15/22,-4,-18,0,0,0,0,0,0
G4,SFB,0,ALB,Thu,Jul,SFB-ALB,2466,7/14/22,-9,1,0,0,0,0,0,1
G4,SFB,0,BMI,Thu,Aug,SFB-BMI,2914,8/25/22,87,88,87,0,1,0,0,1
G4,SFB,0,BNA,Mon,Jul,SFB-BNA,652,7/4/22,19,6,0,0,0,0,0,1
G4,EYW,0,IND,Sat,Mar,EYW-IND,3722,3/12/22,54,49,0,35,0,0,14,1
G4,CVG,0,PGD,Sun,Jul,CVG-PGD,1594,7/3/22,14,22,8,0,8,0,6,1
G4,PGD,0,AVL,Thu,Jul,PGD-AVL,443,7/28/22,-6,-6,0,0,0,0,0,0
G4,LAS,0,FAT,Fri,Mar,LAS-FAT,22,3/11/22,-4,-8,0,0,0,0,0,0
G4,MFE,0,LAS,Wed,Feb,MFE-LAS,67,2/23/22,-4,-4,0,0,0,0,0,0
G4,AZA,0,SGF,Tue,Jul,AZA-SGF,1380,7/5/22,1,6,0,0,0,0,0,1
G4,CVG,0,FLL,Mon,Sep,CVG-FLL,513,9/5/22,-4,-19,0,0,0,0,0,0
G4,TYS,0,PIE,Sat,Apr,TYS-PIE,2659,4/23/22,5,13,0,0,0,0,0,1
G4,CVG,0,EYW,Mon,Jan,CVG-EYW,681,1/31/22,-12,-35,0,0,0,0,0,0
G4,LAS,0,SMX,Fri,May,LAS-SMX,191,5/20/22,110,105,0,0,0,0,105,1
G4,FWA,0,PIE,Mon,Jul,FWA-PIE,1826,7/25/22,-4,32,0,32,0,0,0,1
G4,BLI,0,AZA,Thu,Sep,BLI-AZA,271,9/15/22,5,2,0,0,0,0,0,1
G4,LAX,0,OMA,Wed,Apr,LAX-OMA,1419,4/13/22,-3,-14,0,0,0,0,0,0
G4,BLV,0,VPS,Fri,Jul,BLV-VPS,2743,7/22/22,0,-5,0,0,0,0,0,0
G4,TYS,0,DEN,Sun,Jun,TYS-DEN,2645,6/26/22,-17,11,0,0,0,0,0,1
G4,MFR,0,LAS,Thu,Jun,MFR-LAS,182,6/9/22,2,3,0,0,0,0,0,1
G4,PGD,0,BNA,Mon,Jun,PGD-BNA,578,6/20/22,108,103,10,0,0,0,93,1
G4,LCK,0,VPS,Sat,Jul,LCK-VPS,2696,7/23/22,-30,-38,0,0,0,0,0,0
G4,PGD,0,MDT,Thu,Jun,PGD-MDT,1786,6/16/22,28,31,21,0,3,0,7,1
G4,PIE,0,PBG,Fri,Jul,PIE-PBG,1962,7/1/22,-8,-10,0,0,0,0,0,0
G4,FNT,0,PGD,Tue,Mar,FNT-PGD,2857,3/1/22,53,46,0,0,35,0,11,1
G4,BNA,0,ATW,Mon,Aug,BNA-ATW,593,8/8/22,-8,-12,0,0,0,0,0,0
G4,PIT,0,PIE,Fri,Feb,PIT-PIE,2119,2/25/22,20,18,18,0,0,0,0,1
G4,SAV,0,PIT,Sun,Jun,SAV-PIT,2202,6/12/22,-6,3,0,0,0,0,0,1
G4,LAS,0,SNA,Thu,Mar,LAS-SNA,94,3/31/22,-18,-10,0,0,0,0,0,0
G4,SRQ,0,CID,Mon,Jan,SRQ-CID,2552,1/10/22,10,33,9,0,23,0,1,1
G4,SRQ,0,CID,Wed,May,SRQ-CID,2524,5/25/22,58,47,0,0,0,0,47,1
G4,VPS,0,OKC,Thu,Aug,VPS-OKC,2681,8/11/22,-4,-8,0,0,0,0,0,0
G4,PIT,0,SFB,Thu,Feb,PIT-SFB,2139,2/10/22,6,1,0,0,0,0,0,1
G4,BIS,0,AZA,Fri,Apr,BIS-AZA,1347,4/22/22,-5,7,0,0,0,0,0,1
G4,SPI,0,AZA,Sat,Jul,SPI-AZA,1381,7/30/22,37,28,19,0,0,0,9,1
G4,ABE,0,PGD,Sat,Jul,ABE-PGD,378,7/23/22,396,434,0,0,434,0,0,1
G4,IND,0,CHS,Mon,Aug,IND-CHS,1091,8/15/22,7,-1,0,0,0,0,0,0
G4,GFK,0,AZA,Thu,Apr,GFK-AZA,1400,4/28/22,49,53,20,0,4,0,29,1
G4,PGD,0,PSM,Tue,Mar,PGD-PSM,1556,3/15/22,-12,-24,0,0,0,0,0,0
G4,TYS,B,PGD,Fri,Sep,TYS-PGD,596,9/30/22,0,0,0,0,0,0,0,0
G4,CVG,0,SRQ,Mon,Jun,CVG-SRQ,2557,6/27/22,-3,-2,0,0,0,0,0,0
G4,HTS,0,SFB,Fri,Feb,HTS-SFB,2516,2/11/22,18,36,0,0,28,0,8,1
G4,SFB,0,BMI,Thu,Jun,SFB-BMI,2458,6/30/22,7,18,0,0,11,0,7,1
G4,CHS,0,PIT,Sun,Apr,CHS-PIT,2056,4/3/22,13,12,0,0,0,0,0,1
G4,SYR,0,SFB,Sun,Apr,SYR-SFB,2402,4/24/22,1,-7,0,0,0,0,0,0
G4,VPS,0,MDW,Fri,Apr,VPS-MDW,2698,4/15/22,-6,-6,0,0,0,0,0,0
G4,HOU,0,AZA,Sun,Feb,HOU-AZA,1183,2/20/22,-5,-15,0,0,0,0,0,0
G4,AUS,0,SFB,Sat,May,AUS-SFB,2790,5/21/22,4,82,0,82,0,0,0,1
G4,PVU,0,PIE,Wed,Feb,PVU-PIE,1825,2/9/22,-9,-22,0,0,0,0,0,0
G4,SFB,0,PIA,Sat,Apr,SFB-PIA,2466,4/16/22,-9,16,0,0,16,0,0,1
G4,AZA,0,BIS,Mon,Sep,AZA-BIS,664,9/12/22,-8,-14,0,0,0,0,0,0
G4,RFD,0,PGD,Sun,Aug,RFD-PGD,1660,8/14/22,17,14,0,0,0,0,0,1
G4,SFB,0,BMI,Thu,Sep,SFB-BMI,1265,9/22/22,-15,-14,0,0,0,0,0,0
G4,MDT,0,SFB,Tue,Mar,MDT-SFB,2236,3/1/22,-3,-9,0,0,0,0,0,0
G4,PIE,0,FAR,Sat,Mar,PIE-FAR,2008,3/19/22,36,54,0,0,31,0,23,1
G4,TYS,0,SFB,Sun,Apr,TYS-SFB,2613,4/24/22,-9,-11,0,0,0,0,0,0
G4,VPS,0,ICT,Sun,Apr,VPS-ICT,2692,4/17/22,-9,-1,0,0,0,0,0,0
G4,DAY,0,PGD,Thu,Mar,DAY-PGD,1696,3/24/22,29,61,0,0,32,0,29,1
G4,SGF,0,AUS,Mon,Jan,SGF-AUS,2788,1/3/22,43,44,0,0,1,0,43,1
G4,AZA,0,GRR,Sun,Sep,AZA-GRR,543,9/25/22,-2,-2,0,0,0,0,0,0
G4,PGD,0,GRR,Sun,Jun,PGD-GRR,1640,6/19/22,239,244,239,0,5,0,0,1
G4,SCE,0,SFB,Wed,Apr,SCE-SFB,2384,4/27/22,32,34,0,18,2,0,14,1
G4,MCI,0,PGD,Mon,Apr,MCI-PGD,1751,4/25/22,24,34,0,0,10,0,24,1
G4,AZA,0,MSP,Wed,Apr,AZA-MSP,52,4/27/22,4,-1,0,0,0,0,0,0
G4,BLV,0,LAS,Thu,May,BLV-LAS,7,5/12/22,2,17,0,0,15,0,2,1
G4,SBN,0,PIE,Sat,May,SBN-PIE,2028,5/14/22,-15,-12,0,0,0,0,0,0
G4,CID,0,LAS,Thu,May,CID-LAS,16,5/5/22,-3,-7,0,0,0,0,0,0
G4,FSD,0,LAS,Tue,Mar,FSD-LAS,29,3/8/22,-7,0,0,0,0,0,0,0
G4,LEX,0,PIE,Sun,Jan,LEX-PIE,1817,1/30/22,-9,-24,0,0,0,0,0,0
G4,ABE,0,MYR,Sat,Jun,ABE-MYR,316,6/25/22,-16,-20,0,0,0,0,0,0
G4,SRQ,0,SBN,Sun,Aug,SRQ-SBN,2528,8/7/22,-18,-25,0,0,0,0,0,0
G4,USA,0,SFB,Mon,Feb,USA-SFB,2260,2/14/22,-4,-8,0,0,0,0,0,0
G4,ICT,0,SFB,Wed,May,ICT-SFB,2263,5/25/22,1,11,0,0,0,0,0,1
G4,PIE,0,MEM,Sun,May,PIE-MEM,1873,5/8/22,-9,-19,0,0,0,0,0,0
G4,PIE,0,CID,Tue,Mar,PIE-CID,1831,3/1/22,-8,-5,0,0,0,0,0,0
G4,MLI,0,PIE,Sat,Jul,MLI-PIE,2049,7/16/22,160,154,4,0,0,0,150,1
G4,CID,0,LAS,Sun,Mar,CID-LAS,16,3/6/22,113,176,112,0,63,0,1,1
G4,TOL,0,SFB,Wed,Mar,TOL-SFB,2250,3/30/22,10,13,0,0,0,0,0,1
G4,FLL,0,USA,Thu,Feb,FLL-USA,939,2/3/22,-5,-8,0,0,0,0,0,0
G4,TYS,0,PIE,Sat,Sep,TYS-PIE,3046,9/10/22,0,10,0,0,0,0,0,1
G4,PIA,0,AZA,Sun,Aug,PIA-AZA,688,8/21/22,-2,-2,0,0,0,0,0,0
G4,CVG,0,PGD,Sun,Jan,CVG-PGD,703,1/30/22,-8,-10,0,0,0,0,0,0
G4,TYS,0,AUS,Mon,Mar,TYS-AUS,2670,3/28/22,4,-7,0,0,0,0,0,0
G4,PIE,0,DSM,Fri,Feb,PIE-DSM,808,2/4/22,-2,7,0,0,0,0,0,1
G4,SFB,0,FWA,Sun,Jul,SFB-FWA,2471,7/24/22,3,13,0,0,0,0,0,1
G4,AZA,0,TVC,Sat,Jul,AZA-TVC,1246,7/23/22,-9,-12,0,0,0,0,0,0
G4,SBN,0,SFB,Fri,Feb,SBN-SFB,2346,2/25/22,9,9,0,0,0,0,0,1
G4,PIE,0,SWF,Thu,Jun,PIE-SWF,1938,6/2/22,-7,-9,0,0,0,0,0,0
G4,GRR,0,PDX,Sun,May,GRR-PDX,1077,5/15/22,7,-6,0,0,0,0,0,0
G4,EYW,0,SFB,Wed,Aug,EYW-SFB,2293,8/10/22,-12,-17,0,0,0,0,0,0
G4,IAG,0,SFB,Fri,May,IAG-SFB,2253,5/27/22,23,24,0,0,1,0,23,1
G4,LAS,0,CID,Fri,Aug,LAS-CID,50,8/5/22,-2,17,0,0,17,0,0,1
G4,LAS,0,MFE,Mon,Aug,LAS-MFE,264,8/8/22,147,156,0,0,156,0,0,1
G4,BLV,0,PGD,Sun,Jul,BLV-PGD,1625,7/17/22,171,171,24,0,0,0,147,1
G4,FAR,0,LAS,Fri,Jun,FAR-LAS,64,6/10/22,47,46,8,0,0,0,38,1
G4,TYS,0,PHX,Wed,Mar,TYS-PHX,2601,3/30/22,-4,-18,0,0,0,0,0,0
